,combo-id,inst-id,file-name,stripe-thresh-cov-zero
261,2,2-62,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-62.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-62.png']",72.0
262,2,2-63,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-63.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-63.png']",200.0
263,2,2-64,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-64.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-64.png']",85.0
264,2,2-65,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-65.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-65.png']",113.0
265,2,2-66,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-66.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-66.png']",17.0
266,2,2-67,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-67.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-67.png']",80.0
267,2,2-68,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-68.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-68.png']",231.0
268,2,2-69,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-69.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-69.png']",1.0
269,2,2-70,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-70.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-70.png']",33.0
270,2,2-71,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-71.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-71.png']",153.0
271,2,2-72,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-72.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-72.png']",84.0
272,2,2-73,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-73.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-73.png']",216.0
273,2,2-74,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-74.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-74.png']",29.0
274,2,2-75,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-75.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-75.png']",296.0
275,2,2-76,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-76.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-76.png']",265.0
276,2,2-77,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-77.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-77.png']",0.0
277,2,2-78,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-78.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-78.png']",138.0
278,2,2-79,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-79.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-79.png']",566.0
279,2,2-80,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-80.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-80.png']",85.0
280,2,2-81,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-81.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-81.png']",146.0
281,2,2-82,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-82.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-82.png']",55.0
282,2,2-83,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-83.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-83.png']",31.0
283,2,2-84,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-84.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-84.png']",1285.0
284,2,2-85,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-85.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-85.png']",49.0
285,2,2-86,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-86.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-86.png']",16.0
286,2,2-87,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-87.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-87.png']",269.0
287,2,2-88,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-88.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-88.png']",149.0
288,2,2-89,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-89.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-89.png']",88.0
289,2,2-90,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-90.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-90.png']",3.0
290,2,2-91,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-91.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-91.png']",34.0
291,2,2-92,"['../homogeneous-eight-cell-twentynine-april-exported-extra-smooth-images/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-bigborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-medborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-highdif-smallborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-bigborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-medborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-lowdiff-smallborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-bigborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-medborder/2/2-92.png', '../homogeneous-eight-cell-twentynine-april-exported-images-meddiff-smallborder/2/2-92.png']",63.0
