,combo-id,inst-id,file-name,stripe-thresh-cov-zero
2379,23,23-80,23\23-80.png,246.0
2380,23,23-81,23\23-81.png,351.0
2381,23,23-82,23\23-82.png,566.0
2382,23,23-83,23\23-83.png,4.0
2383,23,23-84,23\23-84.png,92.0
2384,23,23-85,23\23-85.png,88.0
2385,23,23-86,23\23-86.png,25.0
2386,23,23-87,23\23-87.png,127.0
2387,23,23-88,23\23-88.png,4.0
2388,23,23-89,23\23-89.png,46.0
2389,23,23-90,23\23-90.png,35.0
2390,23,23-91,23\23-91.png,71.0
2391,23,23-92,23\23-92.png,99.0
2392,23,23-93,23\23-93.png,26.0
2393,23,23-94,23\23-94.png,0.0
2394,23,23-95,23\23-95.png,109.0
2395,23,23-96,23\23-96.png,31.0
2396,23,23-97,23\23-97.png,153.0
2397,23,23-98,23\23-98.png,34.0
2398,23,23-99,23\23-99.png,37.0
2399,23,23-100,23\23-100.png,174.0
2600,26,26-1,26\26-1.png,144.0
2601,26,26-2,26\26-2.png,125.0
2602,26,26-3,26\26-3.png,410.0
2603,26,26-4,26\26-4.png,163.0
2604,26,26-5,26\26-5.png,30.0
2605,26,26-6,26\26-6.png,83.0
2606,26,26-7,26\26-7.png,302.0
2607,26,26-8,26\26-8.png,60.0
2608,26,26-9,26\26-9.png,114.0
2609,26,26-10,26\26-10.png,4.0
2610,26,26-11,26\26-11.png,136.0
2611,26,26-12,26\26-12.png,155.0
2612,26,26-13,26\26-13.png,48.0
2613,26,26-14,26\26-14.png,37.0
2614,26,26-15,26\26-15.png,813.0
2615,26,26-16,26\26-16.png,124.0
2616,26,26-17,26\26-17.png,303.0
2617,26,26-18,26\26-18.png,249.0
2618,26,26-19,26\26-19.png,1.0
2619,26,26-20,26\26-20.png,65.0
2620,26,26-21,26\26-21.png,955.0
2621,26,26-22,26\26-22.png,106.0
2622,26,26-23,26\26-23.png,0.0
2623,26,26-24,26\26-24.png,365.0
2624,26,26-25,26\26-25.png,50.0
2625,26,26-26,26\26-26.png,48.0
2626,26,26-27,26\26-27.png,113.0
2627,26,26-28,26\26-28.png,84.0
2628,26,26-29,26\26-29.png,4.0
2629,26,26-30,26\26-30.png,102.0
2630,26,26-31,26\26-31.png,588.0
2631,26,26-32,26\26-32.png,121.0
2632,26,26-33,26\26-33.png,780.0
2633,26,26-34,26\26-34.png,108.0
2634,26,26-35,26\26-35.png,362.0
2635,26,26-36,26\26-36.png,359.0
2636,26,26-37,26\26-37.png,327.0
2637,26,26-38,26\26-38.png,213.0
2638,26,26-39,26\26-39.png,23.0
2639,26,26-40,26\26-40.png,37.0
2640,26,26-41,26\26-41.png,671.0
2641,26,26-42,26\26-42.png,825.0
2642,26,26-43,26\26-43.png,8.0
2643,26,26-44,26\26-44.png,213.0
2644,26,26-45,26\26-45.png,94.0
2645,26,26-46,26\26-46.png,24.0
2646,26,26-47,26\26-47.png,329.0
2647,26,26-48,26\26-48.png,88.0
2648,26,26-49,26\26-49.png,122.0
2649,26,26-50,26\26-50.png,233.0
2650,26,26-51,26\26-51.png,0.0
2651,26,26-52,26\26-52.png,93.0
2652,26,26-53,26\26-53.png,21.0
2653,26,26-54,26\26-54.png,37.0
2654,26,26-55,26\26-55.png,221.0
2655,26,26-56,26\26-56.png,133.0
2656,26,26-57,26\26-57.png,302.0
2657,26,26-58,26\26-58.png,270.0
2658,26,26-59,26\26-59.png,249.0
2659,26,26-60,26\26-60.png,237.0
2660,26,26-61,26\26-61.png,21.0
2661,26,26-62,26\26-62.png,33.0
2662,26,26-63,26\26-63.png,4.0
2663,26,26-64,26\26-64.png,172.0
2664,26,26-65,26\26-65.png,0.0
2665,26,26-66,26\26-66.png,10.0
2666,26,26-67,26\26-67.png,71.0
2667,26,26-68,26\26-68.png,18.0
2668,26,26-69,26\26-69.png,14.0
2669,26,26-70,26\26-70.png,230.0
2670,26,26-71,26\26-71.png,87.0
2671,26,26-72,26\26-72.png,256.0
2672,26,26-73,26\26-73.png,120.0
2673,26,26-74,26\26-74.png,165.0
2674,26,26-75,26\26-75.png,76.0
2675,26,26-76,26\26-76.png,60.0
2676,26,26-77,26\26-77.png,11.0
2677,26,26-78,26\26-78.png,149.0
2678,26,26-79,26\26-79.png,250.0
2679,26,26-80,26\26-80.png,155.0
2680,26,26-81,26\26-81.png,251.0
2681,26,26-82,26\26-82.png,158.0
2682,26,26-83,26\26-83.png,196.0
2683,26,26-84,26\26-84.png,1079.0
2684,26,26-85,26\26-85.png,155.0
2685,26,26-86,26\26-86.png,38.0
2686,26,26-87,26\26-87.png,167.0
2687,26,26-88,26\26-88.png,364.0
2688,26,26-89,26\26-89.png,485.0
2689,26,26-90,26\26-90.png,297.0
2690,26,26-91,26\26-91.png,0.0
2691,26,26-92,26\26-92.png,101.0
2692,26,26-93,26\26-93.png,156.0
2693,26,26-94,26\26-94.png,140.0
2694,26,26-95,26\26-95.png,74.0
2695,26,26-96,26\26-96.png,114.0
2696,26,26-97,26\26-97.png,236.0
2697,26,26-98,26\26-98.png,256.0
2698,26,26-99,26\26-99.png,170.0
2699,26,26-100,26\26-100.png,66.0
2900,29,29-1,29\29-1.png,1137.0
2901,29,29-2,29\29-2.png,968.0
2902,29,29-3,29\29-3.png,186.0
2903,29,29-4,29\29-4.png,64.0
2904,29,29-5,29\29-5.png,197.0
2905,29,29-6,29\29-6.png,276.0
2906,29,29-7,29\29-7.png,73.0
2907,29,29-8,29\29-8.png,561.0
2908,29,29-9,29\29-9.png,849.0
2909,29,29-10,29\29-10.png,225.0
2910,29,29-11,29\29-11.png,37.0
2911,29,29-12,29\29-12.png,82.0
2912,29,29-13,29\29-13.png,312.0
2913,29,29-14,29\29-14.png,81.0
2914,29,29-15,29\29-15.png,1108.0
2915,29,29-16,29\29-16.png,401.0
2916,29,29-17,29\29-17.png,257.0
2917,29,29-18,29\29-18.png,301.0
2918,29,29-19,29\29-19.png,52.0
2919,29,29-20,29\29-20.png,65.0
2920,29,29-21,29\29-21.png,0.0
2921,29,29-22,29\29-22.png,99.0
2922,29,29-23,29\29-23.png,372.0
2923,29,29-24,29\29-24.png,69.0
2924,29,29-25,29\29-25.png,295.0
2925,29,29-26,29\29-26.png,279.0
2926,29,29-27,29\29-27.png,36.0
2927,29,29-28,29\29-28.png,71.0
2928,29,29-29,29\29-29.png,25.0
2929,29,29-30,29\29-30.png,133.0
2930,29,29-31,29\29-31.png,134.0
2931,29,29-32,29\29-32.png,546.0
2932,29,29-33,29\29-33.png,167.0
2933,29,29-34,29\29-34.png,42.0
2934,29,29-35,29\29-35.png,192.0
2935,29,29-36,29\29-36.png,1207.0
2936,29,29-37,29\29-37.png,355.0
2937,29,29-38,29\29-38.png,51.0
2938,29,29-39,29\29-39.png,235.0
2939,29,29-40,29\29-40.png,35.0
2940,29,29-41,29\29-41.png,123.0
2941,29,29-42,29\29-42.png,328.0
2942,29,29-43,29\29-43.png,323.0
2943,29,29-44,29\29-44.png,199.0
2944,29,29-45,29\29-45.png,386.0
2945,29,29-46,29\29-46.png,203.0
2946,29,29-47,29\29-47.png,2135.0
2947,29,29-48,29\29-48.png,629.0
2948,29,29-49,29\29-49.png,4.0
2949,29,29-50,29\29-50.png,299.0
2950,29,29-51,29\29-51.png,85.0
2951,29,29-52,29\29-52.png,542.0
2952,29,29-53,29\29-53.png,486.0
2953,29,29-54,29\29-54.png,6.0
2954,29,29-55,29\29-55.png,183.0
2955,29,29-56,29\29-56.png,179.0
2956,29,29-57,29\29-57.png,357.0
2957,29,29-58,29\29-58.png,86.0
2958,29,29-59,29\29-59.png,35.0
2959,29,29-60,29\29-60.png,135.0
2960,29,29-61,29\29-61.png,312.0
2961,29,29-62,29\29-62.png,110.0
2962,29,29-63,29\29-63.png,272.0
2963,29,29-64,29\29-64.png,229.0
2964,29,29-65,29\29-65.png,5.0
2965,29,29-66,29\29-66.png,363.0
2966,29,29-67,29\29-67.png,191.0
2967,29,29-68,29\29-68.png,145.0
2968,29,29-69,29\29-69.png,0.0
2969,29,29-70,29\29-70.png,1358.0
2970,29,29-71,29\29-71.png,34.0
2971,29,29-72,29\29-72.png,28.0
2972,29,29-73,29\29-73.png,39.0
2973,29,29-74,29\29-74.png,197.0
2974,29,29-75,29\29-75.png,702.0
2975,29,29-76,29\29-76.png,442.0
2976,29,29-77,29\29-77.png,68.0
2977,29,29-78,29\29-78.png,492.0
2978,29,29-79,29\29-79.png,1083.0
2979,29,29-80,29\29-80.png,39.0
2980,29,29-81,29\29-81.png,85.0
2981,29,29-82,29\29-82.png,337.0
2982,29,29-83,29\29-83.png,146.0
2983,29,29-84,29\29-84.png,108.0
2984,29,29-85,29\29-85.png,126.0
2985,29,29-86,29\29-86.png,230.0
2986,29,29-87,29\29-87.png,81.0
2987,29,29-88,29\29-88.png,287.0
2988,29,29-89,29\29-89.png,83.0
2989,29,29-90,29\29-90.png,939.0
2990,29,29-91,29\29-91.png,368.0
2991,29,29-92,29\29-92.png,337.0
2992,29,29-93,29\29-93.png,648.0
2993,29,29-94,29\29-94.png,26.0
2994,29,29-95,29\29-95.png,203.0
2995,29,29-96,29\29-96.png,178.0
2996,29,29-97,29\29-97.png,350.0
2997,29,29-98,29\29-98.png,47.0
2998,29,29-99,29\29-99.png,142.0
2999,29,29-100,29\29-100.png,258.0
3200,32,32-1,32\32-1.png,1143.0
3201,32,32-2,32\32-2.png,193.0
3202,32,32-3,32\32-3.png,1.0
3203,32,32-4,32\32-4.png,698.0
3204,32,32-5,32\32-5.png,895.0
3205,32,32-6,32\32-6.png,55.0
3206,32,32-7,32\32-7.png,100.0
3207,32,32-8,32\32-8.png,19.0
3208,32,32-9,32\32-9.png,0.0
3209,32,32-10,32\32-10.png,315.0
3210,32,32-11,32\32-11.png,313.0
3211,32,32-12,32\32-12.png,45.0
3212,32,32-13,32\32-13.png,395.0
3213,32,32-14,32\32-14.png,66.0
3214,32,32-15,32\32-15.png,930.0
3215,32,32-16,32\32-16.png,79.0
3216,32,32-17,32\32-17.png,281.0
3217,32,32-18,32\32-18.png,72.0
3218,32,32-19,32\32-19.png,264.0
3219,32,32-20,32\32-20.png,141.0
3220,32,32-21,32\32-21.png,307.0
3221,32,32-22,32\32-22.png,1141.0
3222,32,32-23,32\32-23.png,64.0
3223,32,32-24,32\32-24.png,149.0
3224,32,32-25,32\32-25.png,152.0
3225,32,32-26,32\32-26.png,40.0
3226,32,32-27,32\32-27.png,29.0
3227,32,32-28,32\32-28.png,210.0
3228,32,32-29,32\32-29.png,448.0
3229,32,32-30,32\32-30.png,252.0
3230,32,32-31,32\32-31.png,1770.0
3231,32,32-32,32\32-32.png,407.0
3232,32,32-33,32\32-33.png,214.0
3233,32,32-34,32\32-34.png,146.0
3234,32,32-35,32\32-35.png,130.0
3235,32,32-36,32\32-36.png,48.0
3236,32,32-37,32\32-37.png,37.0
3237,32,32-38,32\32-38.png,116.0
3238,32,32-39,32\32-39.png,1542.0
3239,32,32-40,32\32-40.png,1615.0
3240,32,32-41,32\32-41.png,310.0
3241,32,32-42,32\32-42.png,613.0
3242,32,32-43,32\32-43.png,7.0
3243,32,32-44,32\32-44.png,1046.0
3244,32,32-45,32\32-45.png,1046.0
3245,32,32-46,32\32-46.png,657.0
3246,32,32-47,32\32-47.png,150.0
3247,32,32-48,32\32-48.png,157.0
3248,32,32-49,32\32-49.png,221.0
3249,32,32-50,32\32-50.png,553.0
3250,32,32-51,32\32-51.png,782.0
3251,32,32-52,32\32-52.png,125.0
3252,32,32-53,32\32-53.png,77.0
3253,32,32-54,32\32-54.png,177.0
3254,32,32-55,32\32-55.png,16.0
3255,32,32-56,32\32-56.png,252.0
3256,32,32-57,32\32-57.png,19.0
3257,32,32-58,32\32-58.png,1106.0
3258,32,32-59,32\32-59.png,384.0
3259,32,32-60,32\32-60.png,46.0
3260,32,32-61,32\32-61.png,439.0
3261,32,32-62,32\32-62.png,644.0
3262,32,32-63,32\32-63.png,0.0
3263,32,32-64,32\32-64.png,71.0
3264,32,32-65,32\32-65.png,186.0
3265,32,32-66,32\32-66.png,688.0
3266,32,32-67,32\32-67.png,543.0
3267,32,32-68,32\32-68.png,516.0
3268,32,32-69,32\32-69.png,66.0
3269,32,32-70,32\32-70.png,220.0
3270,32,32-71,32\32-71.png,982.0
3271,32,32-72,32\32-72.png,63.0
3272,32,32-73,32\32-73.png,69.0
3273,32,32-74,32\32-74.png,175.0
3274,32,32-75,32\32-75.png,557.0
3275,32,32-76,32\32-76.png,439.0
3276,32,32-77,32\32-77.png,452.0
3277,32,32-78,32\32-78.png,798.0
3278,32,32-79,32\32-79.png,64.0
3279,32,32-80,32\32-80.png,94.0
3280,32,32-81,32\32-81.png,1061.0
3281,32,32-82,32\32-82.png,482.0
3282,32,32-83,32\32-83.png,1015.0
3283,32,32-84,32\32-84.png,540.0
3284,32,32-85,32\32-85.png,146.0
3285,32,32-86,32\32-86.png,253.0
3286,32,32-87,32\32-87.png,72.0
3287,32,32-88,32\32-88.png,139.0
3288,32,32-89,32\32-89.png,697.0
3289,32,32-90,32\32-90.png,468.0
3290,32,32-91,32\32-91.png,676.0
3291,32,32-92,32\32-92.png,267.0
3292,32,32-93,32\32-93.png,223.0
3293,32,32-94,32\32-94.png,824.0
3294,32,32-95,32\32-95.png,120.0
3295,32,32-96,32\32-96.png,117.0
3296,32,32-97,32\32-97.png,766.0
3297,32,32-98,32\32-98.png,91.0
3298,32,32-99,32\32-99.png,711.0
3299,32,32-100,32\32-100.png,1110.0
3500,35,35-1,35\35-1.png,375.0
3501,35,35-2,35\35-2.png,568.0
3502,35,35-3,35\35-3.png,200.0
3503,35,35-4,35\35-4.png,123.0
3504,35,35-5,35\35-5.png,40.0
3505,35,35-6,35\35-6.png,323.0
3506,35,35-7,35\35-7.png,61.0
3507,35,35-8,35\35-8.png,141.0
3508,35,35-9,35\35-9.png,433.0
3509,35,35-10,35\35-10.png,381.0
3510,35,35-11,35\35-11.png,1087.0
3511,35,35-12,35\35-12.png,72.0
3512,35,35-13,35\35-13.png,537.0
3513,35,35-14,35\35-14.png,800.0
3514,35,35-15,35\35-15.png,181.0
3515,35,35-16,35\35-16.png,1583.0
3516,35,35-17,35\35-17.png,276.0
3517,35,35-18,35\35-18.png,1695.0
3518,35,35-19,35\35-19.png,836.0
3519,35,35-20,35\35-20.png,457.0
3520,35,35-21,35\35-21.png,732.0
3521,35,35-22,35\35-22.png,237.0
3522,35,35-23,35\35-23.png,135.0
3523,35,35-24,35\35-24.png,1184.0
3524,35,35-25,35\35-25.png,160.0
3525,35,35-26,35\35-26.png,634.0
3526,35,35-27,35\35-27.png,5.0
3527,35,35-28,35\35-28.png,1162.0
3528,35,35-29,35\35-29.png,45.0
3529,35,35-30,35\35-30.png,155.0
3530,35,35-31,35\35-31.png,140.0
3531,35,35-32,35\35-32.png,323.0
3532,35,35-33,35\35-33.png,461.0
3533,35,35-34,35\35-34.png,588.0
3534,35,35-35,35\35-35.png,786.0
3535,35,35-36,35\35-36.png,478.0
3536,35,35-37,35\35-37.png,548.0
3537,35,35-38,35\35-38.png,408.0
3538,35,35-39,35\35-39.png,86.0
3539,35,35-40,35\35-40.png,387.0
3540,35,35-41,35\35-41.png,576.0
3541,35,35-42,35\35-42.png,126.0
3542,35,35-43,35\35-43.png,553.0
3543,35,35-44,35\35-44.png,471.0
3544,35,35-45,35\35-45.png,292.0
3545,35,35-46,35\35-46.png,1815.0
3546,35,35-47,35\35-47.png,1512.0
3547,35,35-48,35\35-48.png,127.0
3548,35,35-49,35\35-49.png,508.0
3549,35,35-50,35\35-50.png,201.0
3550,35,35-51,35\35-51.png,160.0
3551,35,35-52,35\35-52.png,186.0
3552,35,35-53,35\35-53.png,877.0
3553,35,35-54,35\35-54.png,49.0
3554,35,35-55,35\35-55.png,558.0
3555,35,35-56,35\35-56.png,33.0
3556,35,35-57,35\35-57.png,428.0
3557,35,35-58,35\35-58.png,363.0
3558,35,35-59,35\35-59.png,93.0
3559,35,35-60,35\35-60.png,262.0
3560,35,35-61,35\35-61.png,77.0
3561,35,35-62,35\35-62.png,306.0
3562,35,35-63,35\35-63.png,459.0
3563,35,35-64,35\35-64.png,993.0
3564,35,35-65,35\35-65.png,696.0
3565,35,35-66,35\35-66.png,199.0
3566,35,35-67,35\35-67.png,331.0
3567,35,35-68,35\35-68.png,86.0
3568,35,35-69,35\35-69.png,87.0
3569,35,35-70,35\35-70.png,331.0
3570,35,35-71,35\35-71.png,715.0
3571,35,35-72,35\35-72.png,115.0
3572,35,35-73,35\35-73.png,371.0
3573,35,35-74,35\35-74.png,1066.0
3574,35,35-75,35\35-75.png,641.0
3575,35,35-76,35\35-76.png,27.0
3576,35,35-77,35\35-77.png,88.0
3577,35,35-78,35\35-78.png,932.0
3578,35,35-79,35\35-79.png,1244.0
3579,35,35-80,35\35-80.png,130.0
3580,35,35-81,35\35-81.png,18.0
3581,35,35-82,35\35-82.png,819.0
3582,35,35-83,35\35-83.png,542.0
3583,35,35-84,35\35-84.png,640.0
3584,35,35-85,35\35-85.png,533.0
3585,35,35-86,35\35-86.png,537.0
3586,35,35-87,35\35-87.png,539.0
3587,35,35-88,35\35-88.png,7.0
3588,35,35-89,35\35-89.png,823.0
3589,35,35-90,35\35-90.png,487.0
3590,35,35-91,35\35-91.png,210.0
3591,35,35-92,35\35-92.png,476.0
3592,35,35-93,35\35-93.png,12.0
3593,35,35-94,35\35-94.png,195.0
3594,35,35-95,35\35-95.png,626.0
3595,35,35-96,35\35-96.png,167.0
3596,35,35-97,35\35-97.png,69.0
3597,35,35-98,35\35-98.png,169.0
3598,35,35-99,35\35-99.png,3.0
3599,35,35-100,35\35-100.png,927.0
3800,38,38-1,38\38-1.png,322.0
3801,38,38-2,38\38-2.png,167.0
3802,38,38-3,38\38-3.png,655.0
3803,38,38-4,38\38-4.png,445.0
3804,38,38-5,38\38-5.png,84.0
3805,38,38-6,38\38-6.png,234.0
3806,38,38-7,38\38-7.png,107.0
3807,38,38-8,38\38-8.png,151.0
3808,38,38-9,38\38-9.png,158.0
3809,38,38-10,38\38-10.png,161.0
3810,38,38-11,38\38-11.png,40.0
3811,38,38-12,38\38-12.png,18.0
3812,38,38-13,38\38-13.png,476.0
3813,38,38-14,38\38-14.png,161.0
3814,38,38-15,38\38-15.png,170.0
3815,38,38-16,38\38-16.png,84.0
3816,38,38-17,38\38-17.png,60.0
3817,38,38-18,38\38-18.png,251.0
3818,38,38-19,38\38-19.png,199.0
3819,38,38-20,38\38-20.png,126.0
3820,38,38-21,38\38-21.png,102.0
3821,38,38-22,38\38-22.png,152.0
3822,38,38-23,38\38-23.png,14.0
3823,38,38-24,38\38-24.png,231.0
3824,38,38-25,38\38-25.png,383.0
3825,38,38-26,38\38-26.png,103.0
3826,38,38-27,38\38-27.png,1410.0
3827,38,38-28,38\38-28.png,59.0
3828,38,38-29,38\38-29.png,152.0
3829,38,38-30,38\38-30.png,28.0
3830,38,38-31,38\38-31.png,191.0
3831,38,38-32,38\38-32.png,367.0
3832,38,38-33,38\38-33.png,5.0
3833,38,38-34,38\38-34.png,26.0
3834,38,38-35,38\38-35.png,10.0
3835,38,38-36,38\38-36.png,223.0
3836,38,38-37,38\38-37.png,242.0
3837,38,38-38,38\38-38.png,615.0
3838,38,38-39,38\38-39.png,226.0
3839,38,38-40,38\38-40.png,19.0
3840,38,38-41,38\38-41.png,64.0
3841,38,38-42,38\38-42.png,158.0
3842,38,38-43,38\38-43.png,23.0
3843,38,38-44,38\38-44.png,295.0
3844,38,38-45,38\38-45.png,106.0
3845,38,38-46,38\38-46.png,518.0
3846,38,38-47,38\38-47.png,56.0
3847,38,38-48,38\38-48.png,170.0
3848,38,38-49,38\38-49.png,140.0
3849,38,38-50,38\38-50.png,65.0
3850,38,38-51,38\38-51.png,402.0
3851,38,38-52,38\38-52.png,356.0
3852,38,38-53,38\38-53.png,20.0
3853,38,38-54,38\38-54.png,104.0
3854,38,38-55,38\38-55.png,99.0
3855,38,38-56,38\38-56.png,0.0
3856,38,38-57,38\38-57.png,271.0
3857,38,38-58,38\38-58.png,197.0
3858,38,38-59,38\38-59.png,427.0
3859,38,38-60,38\38-60.png,211.0
3860,38,38-61,38\38-61.png,220.0
3861,38,38-62,38\38-62.png,5.0
3862,38,38-63,38\38-63.png,133.0
3863,38,38-64,38\38-64.png,24.0
3864,38,38-65,38\38-65.png,223.0
3865,38,38-66,38\38-66.png,329.0
3866,38,38-67,38\38-67.png,498.0
3867,38,38-68,38\38-68.png,102.0
3868,38,38-69,38\38-69.png,86.0
3869,38,38-70,38\38-70.png,19.0
3870,38,38-71,38\38-71.png,4.0
3871,38,38-72,38\38-72.png,275.0
3872,38,38-73,38\38-73.png,70.0
3873,38,38-74,38\38-74.png,109.0
3874,38,38-75,38\38-75.png,80.0
3875,38,38-76,38\38-76.png,124.0
3876,38,38-77,38\38-77.png,190.0
3877,38,38-78,38\38-78.png,0.0
3878,38,38-79,38\38-79.png,27.0
3879,38,38-80,38\38-80.png,174.0
3880,38,38-81,38\38-81.png,82.0
3881,38,38-82,38\38-82.png,0.0
3882,38,38-83,38\38-83.png,20.0
3883,38,38-84,38\38-84.png,30.0
3884,38,38-85,38\38-85.png,536.0
3885,38,38-86,38\38-86.png,36.0
3886,38,38-87,38\38-87.png,73.0
3887,38,38-88,38\38-88.png,8.0
3888,38,38-89,38\38-89.png,28.0
3889,38,38-90,38\38-90.png,35.0
3890,38,38-91,38\38-91.png,78.0
3891,38,38-92,38\38-92.png,25.0
3892,38,38-93,38\38-93.png,34.0
3893,38,38-94,38\38-94.png,0.0
3894,38,38-95,38\38-95.png,120.0
3895,38,38-96,38\38-96.png,4.0
3896,38,38-97,38\38-97.png,512.0
3897,38,38-98,38\38-98.png,111.0
3898,38,38-99,38\38-99.png,929.0
3899,38,38-100,38\38-100.png,40.0
4100,41,41-1,41\41-1.png,39.0
4101,41,41-2,41\41-2.png,163.0
4102,41,41-3,41\41-3.png,427.0
4103,41,41-4,41\41-4.png,153.0
4104,41,41-5,41\41-5.png,6.0
4105,41,41-6,41\41-6.png,245.0
4106,41,41-7,41\41-7.png,145.0
4107,41,41-8,41\41-8.png,39.0
4108,41,41-9,41\41-9.png,98.0
4109,41,41-10,41\41-10.png,1273.0
4110,41,41-11,41\41-11.png,242.0
4111,41,41-12,41\41-12.png,725.0
4112,41,41-13,41\41-13.png,4.0
4113,41,41-14,41\41-14.png,160.0
4114,41,41-15,41\41-15.png,158.0
4115,41,41-16,41\41-16.png,261.0
4116,41,41-17,41\41-17.png,189.0
4117,41,41-18,41\41-18.png,24.0
4118,41,41-19,41\41-19.png,102.0
4119,41,41-20,41\41-20.png,83.0
4120,41,41-21,41\41-21.png,302.0
4121,41,41-22,41\41-22.png,445.0
4122,41,41-23,41\41-23.png,126.0
4123,41,41-24,41\41-24.png,114.0
4124,41,41-25,41\41-25.png,127.0
4125,41,41-26,41\41-26.png,116.0
4126,41,41-27,41\41-27.png,221.0
4127,41,41-28,41\41-28.png,55.0
4128,41,41-29,41\41-29.png,207.0
4129,41,41-30,41\41-30.png,33.0
4130,41,41-31,41\41-31.png,1349.0
4131,41,41-32,41\41-32.png,1539.0
4132,41,41-33,41\41-33.png,369.0
4133,41,41-34,41\41-34.png,136.0
4134,41,41-35,41\41-35.png,1.0
4135,41,41-36,41\41-36.png,169.0
4136,41,41-37,41\41-37.png,845.0
4137,41,41-38,41\41-38.png,284.0
4138,41,41-39,41\41-39.png,365.0
4139,41,41-40,41\41-40.png,51.0
4140,41,41-41,41\41-41.png,15.0
4141,41,41-42,41\41-42.png,103.0
4142,41,41-43,41\41-43.png,5.0
4143,41,41-44,41\41-44.png,1300.0
4144,41,41-45,41\41-45.png,231.0
4145,41,41-46,41\41-46.png,342.0
4146,41,41-47,41\41-47.png,0.0
4147,41,41-48,41\41-48.png,45.0
4148,41,41-49,41\41-49.png,14.0
4149,41,41-50,41\41-50.png,122.0
4150,41,41-51,41\41-51.png,724.0
4151,41,41-52,41\41-52.png,51.0
4152,41,41-53,41\41-53.png,127.0
4153,41,41-54,41\41-54.png,1876.0
4154,41,41-55,41\41-55.png,563.0
4155,41,41-56,41\41-56.png,81.0
4156,41,41-57,41\41-57.png,427.0
4157,41,41-58,41\41-58.png,0.0
4158,41,41-59,41\41-59.png,29.0
4159,41,41-60,41\41-60.png,302.0
4160,41,41-61,41\41-61.png,149.0
4161,41,41-62,41\41-62.png,555.0
4162,41,41-63,41\41-63.png,114.0
4163,41,41-64,41\41-64.png,182.0
4164,41,41-65,41\41-65.png,281.0
4165,41,41-66,41\41-66.png,143.0
4166,41,41-67,41\41-67.png,207.0
4167,41,41-68,41\41-68.png,180.0
4168,41,41-69,41\41-69.png,11.0
4169,41,41-70,41\41-70.png,61.0
4170,41,41-71,41\41-71.png,438.0
4171,41,41-72,41\41-72.png,474.0
4172,41,41-73,41\41-73.png,1420.0
4173,41,41-74,41\41-74.png,36.0
4174,41,41-75,41\41-75.png,746.0
4175,41,41-76,41\41-76.png,72.0
4176,41,41-77,41\41-77.png,109.0
4177,41,41-78,41\41-78.png,96.0
4178,41,41-79,41\41-79.png,211.0
4179,41,41-80,41\41-80.png,1389.0
4180,41,41-81,41\41-81.png,182.0
4181,41,41-82,41\41-82.png,0.0
4182,41,41-83,41\41-83.png,121.0
4183,41,41-84,41\41-84.png,182.0
4184,41,41-85,41\41-85.png,43.0
4185,41,41-86,41\41-86.png,198.0
4186,41,41-87,41\41-87.png,194.0
4187,41,41-88,41\41-88.png,133.0
4188,41,41-89,41\41-89.png,641.0
4189,41,41-90,41\41-90.png,192.0
4190,41,41-91,41\41-91.png,53.0
4191,41,41-92,41\41-92.png,176.0
4192,41,41-93,41\41-93.png,340.0
4193,41,41-94,41\41-94.png,285.0
4194,41,41-95,41\41-95.png,259.0
4195,41,41-96,41\41-96.png,98.0
4196,41,41-97,41\41-97.png,97.0
4197,41,41-98,41\41-98.png,179.0
4198,41,41-99,41\41-99.png,104.0
4199,41,41-100,41\41-100.png,470.0
4400,44,44-1,44\44-1.png,1.0
4401,44,44-2,44\44-2.png,60.0
4402,44,44-3,44\44-3.png,202.0
4403,44,44-4,44\44-4.png,1241.0
4404,44,44-5,44\44-5.png,252.0
4405,44,44-6,44\44-6.png,75.0
4406,44,44-7,44\44-7.png,225.0
4407,44,44-8,44\44-8.png,179.0
4408,44,44-9,44\44-9.png,106.0
4409,44,44-10,44\44-10.png,82.0
4410,44,44-11,44\44-11.png,29.0
4411,44,44-12,44\44-12.png,1431.0
4412,44,44-13,44\44-13.png,336.0
4413,44,44-14,44\44-14.png,125.0
4414,44,44-15,44\44-15.png,257.0
4415,44,44-16,44\44-16.png,415.0
4416,44,44-17,44\44-17.png,138.0
4417,44,44-18,44\44-18.png,172.0
4418,44,44-19,44\44-19.png,57.0
4419,44,44-20,44\44-20.png,165.0
4420,44,44-21,44\44-21.png,13.0
4421,44,44-22,44\44-22.png,442.0
4422,44,44-23,44\44-23.png,24.0
4423,44,44-24,44\44-24.png,389.0
4424,44,44-25,44\44-25.png,65.0
4425,44,44-26,44\44-26.png,153.0
4426,44,44-27,44\44-27.png,222.0
4427,44,44-28,44\44-28.png,7.0
4428,44,44-29,44\44-29.png,25.0
4429,44,44-30,44\44-30.png,5.0
4430,44,44-31,44\44-31.png,90.0
4431,44,44-32,44\44-32.png,281.0
4432,44,44-33,44\44-33.png,383.0
4433,44,44-34,44\44-34.png,18.0
4434,44,44-35,44\44-35.png,1166.0
4435,44,44-36,44\44-36.png,100.0
4436,44,44-37,44\44-37.png,604.0
4437,44,44-38,44\44-38.png,478.0
4438,44,44-39,44\44-39.png,26.0
4439,44,44-40,44\44-40.png,59.0
4440,44,44-41,44\44-41.png,82.0
4441,44,44-42,44\44-42.png,714.0
